condition_name,id,query,summary,reference,response,response_status,failure_class,failure_stage,source_error,retrieval_sources,retrieval_source_types,query_constraints_json,ranked_source_summary,retrieval_feature_summary,source_needed,docs_scope_needed,validity_sensitive,attachment_dependent,query_type,version_sensitive,system_scope_required,context_precision_without_reference,context_recall,factual_correctness,faithfulness,user_input
all_docs_validity_aware,HPCSSUP-97660,"Dear HPC support team, 
Apologies for bothering you about this.
A couple of days ago, I added Victor (CC’d; CRSid: vj292) to our lab RDS (rds-djh1002-hodson-rds) and RFS-NFS (rfs-djh1002-hodson-rfs-nfs) space. However, in the self-service portal he is still showing as “Provisioning”.
I just wanted to check whether there is anything we can do to speed up access to the data, or whether there is something we may have missed on our end.
Many thanks for your help.
Best wishes, 
Joanna",Adding new user to the lab RFS/RDS space,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store"", ""Research File Share""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-36160 | r2:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/waldur-pi.html::chunk::0004 | r3:external_docs/external_official/unknown:https://slurm.schedmd.com/rest_api.html::chunk::0128,r1:ticket_memory:final=1.123:auth=0.000:scope=1.000:ver=0.000:status=1.000:fresh=0.286 | r2:local_official:final=1.080:auth=1.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,no,local_operational,no,yes,0.8874999999778125,0.5555555555555556,0.26,0.375,
all_docs_validity_aware,HPCSSUP-97477,"Hi,
I need read and write access to the rds project rds-bru20-ukbb with the project ID isCN5CtgAac. I don’t think it’s possible to add two data managers, but I don’t think I can upload files to that rds without write permission. How else can this permission be given? Thanks!
Best wishes,
Emilia",Getting write permission to rds project,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-75028 | r2:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/waldur-pi.html::chunk::0006 | r3:external_docs/external_official/unknown:https://slurm.schedmd.com/rest_api.html::chunk::0128,r1:ticket_memory:final=1.127:auth=0.000:scope=1.000:ver=0.000:status=1.000:fresh=0.714 | r2:local_official:final=1.080:auth=1.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,tickets,none,yes,no,local_operational,no,yes,0.6071428571276786,1.0,0.12,0.8333333333333334,
all_docs_validity_aware,HPCSSUP-96168,"To whom it may concern,
I have submitted a job on the HPC, and it took almost 2 weeks to get scheduled. I was wondering if there were any issues with my setup. The job script I used is below.
#!/bin/bash
#SBATCH -J job_gpu_1
#SBATCH -o /home/av670/logfiles/job_gpu_1.log
#SBATCH -A SVOBODA-SL3-GPU
#SBATCH -p ampere
#SBATCH --gres=gpu:4
#SBATCH --time=12:00:00
echo ""This job is running on: $(hostname)""
echo ""Present working directory: $(pwd)""
echo ""Job ID: $SLURM_JOB_ID""
echo ""Job start time: $(date)""
module purge
echo ""loading python""
module load python/3.11.0-icl
echo ""loading cuda""
module load cuda/12.1
echo ""activating venv""
source /rds/user/av670/hpc-work/venvs/venv/bin/activate
echo ""running file""
python -u /home/av670/projects/part-ii-project/job.py
Kind regards,
Amogh Vishwakarma",HPC Job Scheduling Error,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [""cuda/12.1""], ""partition_names"": [""ampere""], ""query_type"": ""software_version"", ""scope_family_names"": [""ampere""], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [""Python""], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [""cuda/12.1""], ""toolchain_versions"": [""12.1""], ""version_sensitive_guess"": true}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/a100.html::chunk::0001 | r2:unknown/ticket_memory/current:HPCSSUP-70211 | r3:external_docs/external_official/unknown:https://slurm.schedmd.com/rest_api.html::chunk::0133,r1:local_official:final=1.120:auth=1.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:ticket_memory:final=1.089:auth=0.000:scope=0.500:ver=0.000:status=1.000:fresh=0.857 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.9999999999875,1.0,0.52,0.26666666666666666,
all_docs_validity_aware,HPCSSUP-95504,"Hello,
I have been trying to compile the following package on GPU for a Molecular Dynamics code called LAMMPS ([https://github.com/wcwitt/symmetrix/blob/main/pair_symmetrix/README.md](https://github.com/wcwitt/symmetrix/blob/main/pair_symmetrix/README.md)). Given that some of the listed requirements aren’t directly available on CSD3, I have downloaded and compiled CUDA 12.4.1 and CMAKE 3.29. Before compilation I run module purge, then load the following modules:
1) gcc/9   2) openmpi/gcc/9.3/4.0.4   3) gcc/11
Gcc 11 is required to compile, therefore I have checked that it overrides the automatically loaded gcc/9 bundled with openmpi. Furthermore, I have checked nvcc –version to check CUDA is correctly included in my path, and the same for CMAKE. I then run the following cmake command:
cmake \
-B build-gpu \
-D CMAKE_BUILD_TYPE=Release \
-D CMAKE_CXX_STANDARD=20 \
-D CMAKE_CUDA_COMPILER=$CUDA_HOME/bin/nvcc \
-D CMAKE_CXX_COMPILER=$CUDA_HOME/bin/nvcc \
-D CUDAToolkit_ROOT=$CUDA_HOME \
-D CUDA_TOOLKIT_ROOT_DIR=$CUDA_HOME \
-D CMAKE_CXX_STANDARD_REQUIRED=ON \
-D CMAKE_CXX_COMPILER=$(pwd)/lib/kokkos/bin/nvcc_wrapper \
-D CMAKE_CXX_FLAGS=""${CMAKE_CXX_FLAGS} -ffast-math"" \
-D CMAKE_CUDA_COMPILER=~/rds/rds-ukaea-ap002-mOlK9qn0PlQ/ir-dick3/codes/lammps-symmetrix/cuda-12.4.1/bin/nvcc \
-D CUDA_TOOLKIT_ROOT_DIR=~/rds/rds-ukaea-ap002-mOlK9qn0PlQ/ir-dick3/codes/lammps-symmetrix/cuda-12.4.1 \
-D CUDA_INCLUDE_DIRS=~/rds/rds-ukaea-ap002-mOlK9qn0PlQ/ir-dick3/codes/lammps-symmetrix/cuda-12.4.1/include \
-D CUDA_CUDART_LIBRARY=~/rds/rds-ukaea-ap002-mOlK9qn0PlQ/ir-dick3/codes/lammps-symmetrix/cuda-12.4.1/lib64 \
-D CMAKE_CUDA_ARCHITECTURES=80 \
-D BUILD_SHARED_LIBS=ON \
-D BUILD_OMP=ON \
-D BUILD_MPI=ON \
-D PKG_KOKKOS=ON \
-D Kokkos_ENABLE_SERIAL=ON \
-D Kokkos_ENABLE_OPENMP=ON \
-D Kokkos_ENABLE_AGGRESSIVE_VECTORIZATION=ON \
-D Kokkos_ENABLE_CUDA=ON \
-D Kokkos_ARCH_AMPERE80=ON \
-D SYMMETRIX_KOKKOS=ON \
-D SYMMETRIX_SPHERICART_CUDA=ON \
cmake
This runs without any errors (except for a CMAKE FIND_CUDA routine deprecated warning, however this shouldn’t be an issue as cmake shows it has found all the correct CUDA libraries, hence the cmake flags for different paths). After running make on this cmake config the binary compiles without any errors. When I run the binary, I get the following error:
‘’’
[gpu-q-49:22268] mca_base_component_repository_open: unable to open mca_btl_openib: libosmcomp.so.4: cannot open shared object file: No such file or directory (ignored) [gpu-q-49:22268] mca_base_component_repository_open: unable to open mca_btl_usnic: libfabric.so.1: cannot open shared object file: No such file or directory (ignored) [gpu-q-49:22268] mca_base_component_repository_open: unable to open mca_mtl_ofi: libfabric.so.1: cannot open shared object file: No such file or directory (ignored) -------------------------------------------------------------------------- Primary job terminated normally, but 1 process returned a non-zero exit code. Per user-direction, the job has been aborted. -------------------------------------------------------------------------- -------------------------------------------------------------------------- mpirun noticed that process rank 0 with PID 22268 on node gpu-q-49 exited on signal 4 (Illegal instruction).
‘’’
This is from running on a single GPU on the ukaea-amp partition. I load my CUDA 12.4.1 compilation, the same openmpi module used for compilation of lammps and gcc/11. I can’t understand why exactly there is a problem here. Any help on this issue would be hugely appreciated!
Many thanks
Ashley Dickson",Issues with GPU compilation of a package,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""software_version"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [""LAMMPS Molecular Dynamics Simulator""], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": true}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/software-packages/lammps.html::chunk::0002 | r2:unknown/ticket_memory/current:HPCSSUP-58482 | r3:external_docs/external_official/unknown:https://docs.open-mpi.org/en/main/launching-apps/troubleshooting.html::chunk::0000,r1:local_official:final=1.120:auth=1.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:ticket_memory:final=1.049:auth=0.000:scope=0.000:ver=0.000:status=1.000:fresh=0.857 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_and_external,yes,no,software_version,yes,yes,0.8766666666491334,0.8947368421052632,nan,0.8333333333333334,
all_docs_validity_aware,HPCSSUP-95197,"Dear HPC team
I hope you are well.
I’m currently experiencing an issue when trying to start a new VNC session. The password window in the VNC viewer keeps blinking so I can not enter the password, and the connection never stabilises. I also tried to connect to the GPU node (gpu-r-4) directly to check whether a session was running, but the connection closes immediately after entering my password with the message: Connection closed by 10.43.79.4 port 22
It seems I am unable to access gpu-r-4 to create or manage a new session. Could you please advise on how to resolve this and re-establish a working VNC connection? Since I really need to finish some of the work and it just stopped working.
Thank you very much for your help.
Iryna",Unable to connect to GPU node (gpu-r-4) and start new VNC session,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": null, ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/turbovnc.html::chunk::0001 | r2:unknown/ticket_memory/current:HPCSSUP-100134 | r3:external_docs/external_official/unknown:https://www.intel.com/content/www/us/en/docs/mpi-library/developer-guide-linux/2021-16/problem-password-required.html::chunk::0004,r1:local_official:final=1.120:auth=1.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:ticket_memory:final=1.047:auth=0.000:scope=0.000:ver=0.000:status=1.000:fresh=0.714 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,both,local_official,yes,no,local_operational,no,yes,0.5726190476075953,0.8888888888888888,0.38,0.7058823529411765,
all_docs_validity_aware,HPCSSUP-95016,"Hello,
I have accepted the PI invitation for the project:
""Agentic AI Workflow Benchmarking and GPU Optimization for Verifiable Automation""
(Hypereum Ltd – UKRI AIRR)
My PI role is active and I can access the AIRR portal, however:
- The Dawn (A100 80GB) allocation is not visible under ""UKRI Allocatable Offerings""
- I only see Isambard-AI offerings (IAG, IAI, IARA)
Could you please attach the Dawn allocation to my AIRR project and enable my Dawn user account provisioning?
Thank you!
Giovanni De Lillo
Principal Investigator – Hypereum Ltd",Dawn A100 allocation not visible on AIRR portal,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [""ampere"", ""pvc""], ""scope_required"": true, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [""Ampere GPU Nodes"", ""Dawn - Intel GPU (PVC) Nodes""], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/pvc.html::chunk::0001 | r2:unknown/ticket_memory/current:HPCSSUP-98329 | r3:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/pvc.html::chunk::0000,r1:local_official:final=1.220:auth=1.000:scope=1.000:ver=0.000:status=1.000:fresh=0.000 | r2:ticket_memory:final=1.149:auth=0.000:scope=1.000:ver=0.000:status=1.000:fresh=0.857 | r3:local_official:final=1.063:auth=1.000:scope=1.000:ver=0.000:status=1.000:fresh=0.000,tickets,none,yes,no,general_how_to,no,yes,0.8333333332916666,1.0,0.07,0.0,
all_docs_validity_aware,HPCSSUP-93947,"Dear IT team
I am Alejo Nevado-Holgado, user ""n_neva1"" of Dawn. A couple of months ago I was trying to SSH into dawn from my laptop, but in order to do that I first had to create an SSH key with the following command:
ssh-keygen -t ed25519 -a 100 -C ""dn_neva1@dawn (AIRR-p19)""
Then I sent the public key to this email address in a file called ""id_ed25519.pub"". A couple of days ago I reinstalled Ubuntu, and now I am not able to SSH into Dawn again. I didn't save the private side of the key that I generated before. I was wondering, how could I connect to Dawn again from my laptop? Claude says that I have to generate a new key and send to you the new ""id_ed25519.pub"" file. I attach it in case this would actually work.
Very best and many thanks for your help
Alejo
Alejo Nevado-Holgado
Associate Professor
Department of Psychiatry & Big Data Institute | University of Oxford | Oxford | OX3 7JX
alejo.nevado-holgado@psych.ox.ac.uk<[alejo.nevado-holgado@psych.ox.ac.uk](mailto:alejo.nevado-holgado@psych.ox.ac.uk)>
[cid:108711ff-f78d-4b60-b2a2-bb8b3941fc7a]  [cid:af762036-bceb-4b4b-a09e-6924cd209afa]",Lost private side of the SSH key,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [""pvc""], ""scope_required"": true, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [""Dawn - Intel GPU (PVC) Nodes""], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-75228 | r2:docs/local_official/unknown:https://docs.hpc.cam.ac.uk/hpc/user-guide/waldur-user.html::chunk::0006 | r3:external_docs/external_official/unknown:https://slurm.schedmd.com/authentication.html::chunk::0001,r1:ticket_memory:final=1.141:auth=0.000:scope=1.000:ver=0.000:status=1.000:fresh=0.143 | r2:local_official:final=1.100:auth=1.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.8528571428400857,0.5,0.59,0.8333333333333334,
all_docs_validity_aware,HPCSSUP-92768,"To whom it may concern,
We have a job on HPC that takes more than 36 hours to run, and we would like to try the check point method. Could you provide some examples of how to use the check point?
Thanks,
Qi",check point example,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/software-packages/gromacs.html::chunk::0003 | r2:unknown/ticket_memory/current:HPCSSUP-99690 | r3:external_docs/external_official/unknown:https://www.tensorflow.org/guide/estimator::chunk::0014,r1:local_official:final=1.120:auth=1.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:ticket_memory:final=1.049:auth=0.000:scope=0.000:ver=0.000:status=1.000:fresh=0.857 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,no,no,general_how_to,no,no,0.9428571428382857,0.8333333333333334,0.11,0.5555555555555556,
all_docs_validity_aware,HPCSSUP-91107,"Dear Support
I started to copy a 108GB zip file to RCS when it occurred to me that this might be a bad idea. It quickly completed anyway. Do you recommend that I don't do this or is it OK?
Kind regards
Simon",Copying large file to RCS,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": null, ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:unknown/ticket_memory/current:HPCSSUP-31203 | r2:docs/local_official/eol:https://docs.hpc.cam.ac.uk/hpc/user-guide/wbic.html::chunk::0006 | r3:external_docs/external_official/unknown:https://www.tensorflow.org/guide/ragged_tensor::chunk::0024,r1:ticket_memory:final=1.040:auth=0.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:local_official:final=1.040:auth=1.000:scope=0.000:ver=0.000:status=-1.000:fresh=0.000 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.8134920634785053,0.8,0.36,0.3333333333333333,
all_docs_validity_aware,HPCSSUP-89914,"We are having problems creating a GPU platform on the “ska-src-science-validations” tenancy on Azimuth (with OpenHPC v3).
I always seem to have the error:
error creating blazar lease - Not enough hosts available
and it doesn’t matter which flavour (standard or v2) to use for login and control nodes.
Does this mean that I’m doing something wrong in the setup, or is there an issue with blazar on that tenancy?
Thanks a lot,
Ed",SKA-SRC: error creating blazar lease in ska-src-science-validations tenancy,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/legacy:https://docs.hpc.cam.ac.uk/hpc/user-guide/quickstart.html::chunk::0008 | r2:unknown/ticket_memory/current:HPCSSUP-82544 | r3:external_docs/external_official/unknown:https://slurm.schedmd.com/rest_api.html::chunk::0032,r1:local_official:final=1.060:auth=1.000:scope=0.000:ver=0.000:status=-0.500:fresh=0.000 | r2:ticket_memory:final=1.044:auth=0.000:scope=0.000:ver=0.000:status=1.000:fresh=0.429 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.4499999999775,1.0,0.12,0.42857142857142855,
all_docs_validity_aware,HPCSSUP-89749,"Dear HPC support,
I use the university MS authenticator on my phone and I would like to 
set it up as my TOTP for HPC login
Is it possible and how do I do this?
I tried using the TOTP when I attempt to login but it does not seem to 
work.
Thank you!
Cheers, Claudio
– 
Claudio Castelnovo
Professor of Theoretical Physics and Fellow of Trinity College
/Theory of Condensed Matter Group/
Department of Physics, Cavendish Laboratory
University of Cambridge
19, J J Thomson Avenue, Cambridge CB3 0HE, UK
phone: +44 (0)1223 337433
fax: +44 (0)1223 337356
web: [http://www.tcm.phy.cam.ac.uk/profiles/cc726/](http://www.tcm.phy.cam.ac.uk/profiles/cc726/)",HPC login TOTP,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/mfa.html::chunk::0001 | r2:external_docs/external_official/unknown:https://slurm.schedmd.com/authentication.html::chunk::0000 | r3:unknown/ticket_memory/unknown:HPCSSUP-96740,r1:local_official:final=1.120:auth=1.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=1.010:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=1.000,docs,local_official,no,no,general_how_to,no,no,0.7801587301457276,1.0,0.55,0.7142857142857143,
all_docs_validity_aware,HPCSSUP-88966,"Hello,
I hope this email finds you well!
I am working on CSD3 for some cpu jobs, particularly nodes cclake and Icelake. I submitted some jobs last week and I found the queueing time very long. I am wondering if you can give advice on this regarding if there is anything I did wrong causing the long wait. Some general info:
- Name: Hongyu Zhou
- Account/PI: N-LAWRENCE-SL3-CPU
- Working directory: /home/hz488/project/ai_ranking_report
- Task:
- Data: I work with bibliographic data on hundreds of millions of paper including their title, abstract, and citation relationships
- Task:
- I am trying to calculate the cooccurence frequency of concepts in papers (two concepts used in one paper), for which the concepts are extracted already in our current data (one paper associated with a list of paper).
- I am building these cooccurrence networks for using papers since 1990 to current and group them to a interval of 3 years
- I generate networks for every three years.
- Problem:
- The queueing time is quite long.
- Slurm Job_id=10784619 Name=build_cooccur_net Began, Queued time 17:19:49
- I tried to minimise the potential RAM usage by using smaller intervals, using smaller samples and use sql-like ducked to calculate the concurrences. But in the future, there will definitely be larger jobs I need to run considering the size of my data in nature, especially if we were use Node2Vec to embed the networks we obtained.
- Job submission script:
#!/bin/bash
#SBATCH -J build_cooccur_net
#SBATCH -A N-LAWRENCE-SL3-CPU
#SBATCH -p icelake
#SBATCH --nodes=1
#SBATCH --ntasks=1
#SBATCH --cpus-per-task=6
#SBATCH --mem=30G
#SBATCH --time=4:00:00
#SBATCH --output=1_build_net_duck_%j.out
#SBATCH --error=1_build_net_duck_%j.err
#SBATCH --mail-type=ALL
#SBATCH --mail-user=hz488@cam.ac.uk
set -euo pipefail
echo ""[$(date '+%Y-%m-%d %T')] Job started""
module purge
module load python/3.8
source ""$HOME/hzenv/bin/activate""
export OMP_NUM_THREADS=1
export MKL_NUM_THREADS=1
export OPENBLAS_NUM_THREADS=1
TEMP_DIR=""${SLURM_TMPDIR:-./temp_edges}""
mkdir -p ""$TEMP_DIR""
python /home/hz488/project/ai_ranking_report/scripts/1_build_net_save_duckdb.py \
--input-dir /home/hz488/project/dimensions/publications/ \
--output-dir /home/hz488/project/data/ai_ranking_report/data/1_build_net \
--batch-size 200000 \
--batches-per-file 50 \
--sample-frac 1
echo ""[$(date '+%Y-%m-%d %T')] Job finished”
Could you kindly advise me on this?
Best,
Hongyu",Long queue time,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [""icelake""], ""query_type"": ""software_version"", ""scope_family_names"": [""cclake"", ""icelake""], ""scope_required"": true, ""service_names"": [], ""software_names"": [""Python""], ""software_versions"": [""3.8""], ""system_names"": [""Cascade Lake Nodes"", ""Ice Lake Nodes""], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": true}",r1:unknown/ticket_memory/current:HPCSSUP-88272 | r2:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/long.html::chunk::0001 | r3:external_docs/external_official/unknown:https://slurm.schedmd.com/job_reason_codes.html::chunk::0000,r1:ticket_memory:final=1.129:auth=0.000:scope=1.000:ver=0.000:status=1.000:fresh=0.857 | r2:local_official:final=1.080:auth=1.000:scope=-0.500:ver=0.000:status=1.000:fresh=0.000 | r3:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.5926190476071952,1.0,0.0,0.14285714285714285,
all_docs_validity_aware,HPCSSUP-85626,"Dear HPC team,
Good afternoon, I am contacting you since I am trying to run Freesurfer 8.0.0 on HPC but I am getting the following error:
FREESURFER: Undefined variable.
This makes me wonder if for some reason the path to freesurfer cannot be found. Since this is a new module can you please advise on the path where the application is so that I can use in my scripts? Has this been tested and was running as intended?
Needless to say I have loaded the module.
Best wishes,
Marialena",Freesurfer 8 crashing,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": null, ""scope_family_names"": [], ""scope_required"": null, ""service_names"": [], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/current:https://docs.hpc.cam.ac.uk/hpc/user-guide/sapphire.html::chunk::0002 | r2:external_docs/external_official/unknown:https://www.intel.com/content/www/us/en/docs/mpi-library/developer-guide-linux/2021-16/error-message-no-such-file-or-directory.html::chunk::0004 | r3:unknown/ticket_memory/unknown:HPCSSUP-85600,r1:local_official:final=1.120:auth=1.000:scope=0.000:ver=0.000:status=1.000:fresh=0.000 | r2:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=1.010:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=1.000,both,local_and_external,yes,no,software_version,yes,no,0.30952380950833336,0.8333333333333334,0.39,0.23076923076923078,
all_docs_validity_aware,HPCSSUP-81206,"Dear Sir or Madame,
CRSID: leh50
Account: CIA-DAMTP-SL2-CPU
Location:
/home/leh50/PLUTOSTUFF_CSD3/PLUTO_v4pt4Patch2_MonJun282021Download/PLUTO/RESEARCH_PROJECTS/08BrokenDiskProject/03BrokenDiskQuasi2DSims_Re4687/VSTRHYDRO2DRes32Re4687BrokenDiskForcedBreak22a0pt05Displace8HzBCReflectiveLx60H_2DHDIsoth_1920x0p008x768_ZBReflective_NonIdealNoMassSourceTermICDifferentVelocityPerts
Code I'm trying to compile: C using mpicc
Error:
When I try to compile the code I get the following error
icc: warning #10352: The directory '/tmp' is full.  Please check disk space.
I didn't have any issues trying to compile the code a few days ago. According to ""quota"":
Filesystem/Project    GB        quota     limit          grace           files    quota    limit   grace User/Grp/Proj
/home                 11.8       50.0      55.0                                    -    ------- No File Quotas  -------     U:leh50
/rds-d7                0.0     1099.5    1209.5                                 -        1  1048576  1048576             - P:45565
/rds-d2                0.0        0.0       0.0                                           -        1        0        0       - G:rds
rds-xg257ahCixg    19271.6    20000.0   20000.0           -  1096248 10240000 10240000   - P:92227
I don't know what the /tmp folder is. As far as I know I haven't stored anything there. I would greatly appreciate your help with this.
Best,
Dr Loren E. Held
Postdoctoral Researcher
Astrophysical Fluid Dynamics Group
Department of Applied Mathematics and Theoretical Physics (DAMTP)
University of Cambridge",Can't compile code: error: icc: warning #10352: The directory '/tmp' is full.  Please check disk space.,,,ok,,,,docs|external_docs|tickets,external_official|local_official|ticket_memory,"{""module_names"": [], ""partition_names"": [], ""query_type"": ""local_operational"", ""scope_family_names"": [], ""scope_required"": true, ""service_names"": [""Research Data Store""], ""software_names"": [], ""software_versions"": [], ""system_names"": [], ""toolchain_names"": [], ""toolchain_versions"": [], ""version_sensitive_guess"": null}",r1:docs/local_official/legacy:https://docs.hpc.cam.ac.uk/hpc/user-guide/quickstart.html::chunk::0005 | r2:external_docs/external_official/unknown:https://docs.nvidia.com/cuda/cutile-python/debugging.html::chunk::0001 | r3:unknown/ticket_memory/unknown:HPCSSUP-23131,r1:local_official:final=1.060:auth=1.000:scope=0.000:ver=0.000:status=-0.500:fresh=0.000 | r2:external_official:final=1.040:auth=0.500:scope=0.000:ver=0.000:status=0.000:fresh=0.000 | r3:ticket_memory:final=1.000:auth=0.000:scope=0.000:ver=0.000:status=0.000:fresh=0.000,docs,local_official,yes,no,local_operational,no,yes,0.5449999999891,0.8,0.5,0.6666666666666666,
